incident_key,time_key,location_key,industry_key,attack_type,attack_severity,data_compromised_GB,attack_duration_min,response_time_min,outcome,TSI_score
49933,49933,9,6,Zero-Day Exploit,7,0.5,63,170,Failure,5.648333333333333
49934,49934,8,5,Ransomware,2,60.61,191,17,Failure,2.901633333333333
49935,49935,7,4,Zero-Day Exploit,3,75.84,41,2,Success,3.5085333333333333
49936,49936,10,4,Zero-Day Exploit,2,24.39,109,123,Success,3.5817000000000005
49937,49937,8,5,Ransomware,2,94.95,172,169,Failure,6.465166666666667
49938,49938,4,1,Ransomware,7,63.33,191,64,Failure,5.766566666666667
49939,49939,8,1,Cross-Site Scripting,7,81.81,60,128,Success,7.3876333333333335
49940,49940,6,7,Zero-Day Exploit,10,22.58,93,55,Success,5.5940666666666665
49941,49941,3,4,Phishing,8,38.68,124,62,Failure,5.3937333333333335
49942,49942,10,5,SQL Injection,3,65.68,257,48,Success,3.9704
49943,49943,1,6,Phishing,6,78.03,234,32,Success,5.274233333333333
49944,49944,3,2,DDoS,8,94.88,44,23,Success,6.429733333333333
49945,49945,10,4,Ransomware,8,71.37,188,37,Success,5.957766666666667
49946,49946,1,8,Phishing,5,79.98,249,32,Success,4.932733333333333
49947,49947,1,4,Phishing,2,42.47,136,97,Success,3.6907666666666668
49948,49948,5,2,Cross-Site Scripting,8,52.14,37,111,Failure,6.6142
49949,49949,2,4,Malware,6,57.14,294,159,Failure,6.7642
49950,49950,4,7,Ransomware,8,21.01,59,101,Failure,5.513633333333333
49951,49951,3,6,Zero-Day Exploit,2,36.13,192,12,Failure,2.0839
49952,49952,2,6,SQL Injection,2,17.99,257,44,Success,2.073033333333333
49953,49953,9,2,Ransomware,5,50.89,71,111,Failure,5.3767
49954,49954,5,8,Cross-Site Scripting,10,60.12,203,7,Failure,5.920266666666666
49955,49955,9,2,Brute Force,1,74.38,94,78,Success,3.931399999999999
49956,49956,2,2,Ransomware,4,57.65,130,143,Failure,5.712833333333333
49957,49957,7,5,Ransomware,5,84.88,160,29,Success,5.029733333333334
49958,49958,4,7,Brute Force,2,2.0,81,23,Success,1.2433333333333334
49959,49959,2,8,Brute Force,8,79.95,47,120,Failure,7.5985
49960,49960,8,6,SQL Injection,7,3.62,28,180,Failure,5.9086
49961,49961,5,6,Cross-Site Scripting,3,14.38,294,10,Success,1.798066666666667
49962,49962,2,3,Malware,4,97.87,139,30,Success,5.0361
49963,49963,1,1,Ransomware,5,42.57,275,174,Failure,6.177099999999999
49964,49964,8,3,Ransomware,7,94.12,25,51,Failure,6.4736
49965,49965,5,5,Ransomware,7,76.02,121,56,Success,6.013933333333334
49966,49966,3,1,SQL Injection,5,11.43,121,119,Failure,4.326233333333334
49967,49967,2,8,Phishing,7,93.52,247,135,Failure,7.8556
49968,49968,10,2,Phishing,3,46.77,11,102,Failure,4.3031
49969,49969,8,7,Phishing,10,0.85,192,178,Success,6.992166666666667
49970,49970,2,1,Brute Force,9,68.0,224,133,Success,7.856666666666667
49971,49971,9,6,Cross-Site Scripting,3,14.49,21,108,Success,3.4347000000000003
49972,49972,10,6,Zero-Day Exploit,3,93.73,238,90,Failure,5.511900000000001
49973,49973,3,1,Brute Force,3,93.17,103,5,Success,4.078433333333334
49974,49974,7,2,SQL Injection,1,40.46,249,8,Success,1.7471333333333332
49975,49975,4,7,DDoS,10,65.94,151,30,Failure,6.478199999999999
49976,49976,8,1,DDoS,2,66.36,176,158,Success,5.424133333333334
49977,49977,9,4,Brute Force,5,51.34,176,95,Failure,5.1235333333333335
49978,49978,8,4,SQL Injection,5,40.54,200,160,Success,5.882866666666667
49979,49979,10,1,Brute Force,2,38.09,51,156,Failure,4.5427
49980,49980,1,5,Cross-Site Scripting,9,38.55,198,152,Failure,7.289833333333333
49981,49981,2,7,SQL Injection,2,86.86,247,154,Failure,5.972466666666667
49982,49982,1,6,Malware,2,6.75,1,144,Success,3.4025
49983,49983,8,3,Ransomware,3,88.13,58,79,Failure,5.160566666666666
49984,49984,3,1,DDoS,3,81.96,288,9,Failure,3.8087999999999993
49985,49985,9,4,DDoS,9,60.72,106,152,Success,7.954933333333333
49986,49986,9,6,SQL Injection,8,94.76,57,48,Failure,6.8427999999999995
49987,49987,10,7,Ransomware,7,55.17,17,76,Failure,5.7217666666666664
49988,49988,8,4,SQL Injection,10,4.46,58,73,Success,5.350466666666667
49989,49989,5,3,Zero-Day Exploit,6,94.05,147,72,Failure,6.421500000000001
49990,49990,8,3,Phishing,7,31.75,35,109,Success,5.569166666666667
49991,49991,1,1,Ransomware,3,63.48,157,114,Success,5.0044
49992,49992,10,4,SQL Injection,2,93.34,142,36,Failure,4.2002
49993,49993,5,4,SQL Injection,1,96.46,8,157,Success,5.910466666666666
49994,49994,5,8,Zero-Day Exploit,3,36.78,268,44,Failure,3.0367333333333333
49995,49995,2,8,Ransomware,9,56.21,88,180,Success,8.2863
49996,49996,5,3,Cross-Site Scripting,8,78.47,251,129,Failure,7.7041
49997,49997,6,1,Phishing,1,62.55,225,32,Success,2.8098333333333327
49998,49998,6,6,Ransomware,5,23.95,294,163,Failure,5.4351666666666665
49999,49999,6,2,Ransomware,6,14.88,292,77,Failure,4.129733333333334
50000,50000,2,8,Malware,1,80.55,36,113,Failure,4.699833333333332
50001,50001,7,3,Phishing,10,83.04,236,10,Success,6.657866666666667
50002,50002,7,1,Ransomware,7,39.42,236,31,Success,4.499266666666667
50003,50003,7,6,DDoS,8,74.59,125,123,Failure,7.4877
50004,50004,10,7,Zero-Day Exploit,9,45.6,21,145,Success,7.384666666666666
50005,50005,7,7,Ransomware,5,84.49,41,84,Failure,5.9347
50006,50006,1,3,Brute Force,1,71.51,83,126,Failure,4.645300000000001
50007,50007,6,5,Cross-Site Scripting,10,26.97,72,78,Success,6.1091
50008,50008,4,2,Brute Force,8,3.04,148,104,Success,5.024533333333333
50009,50009,2,8,Zero-Day Exploit,6,20.44,208,150,Success,5.5132
50010,50010,7,4,Ransomware,5,68.2,66,14,Success,4.279333333333333
50011,50011,1,7,Ransomware,3,55.29,215,52,Failure,3.725366666666666
50012,50012,2,4,SQL Injection,7,66.0,189,68,Success,5.913333333333334
50013,50013,5,7,Ransomware,6,24.13,159,179,Failure,6.107233333333333
50014,50014,10,4,Brute Force,6,46.47,298,111,Success,5.6441
50015,50015,9,4,Phishing,4,14.57,173,5,Failure,2.1204333333333336
50016,50016,1,5,Ransomware,8,17.29,159,89,Failure,5.2020333333333335
50017,50017,3,5,DDoS,3,90.2,209,68,Success,5.039333333333333
50018,50018,7,6,Malware,3,6.72,19,173,Success,4.284933333333333
50019,50019,10,4,Phishing,6,18.91,245,139,Success,5.283966666666666
50020,50020,10,3,SQL Injection,8,79.11,92,109,Failure,7.389966666666666
50021,50021,1,7,Malware,4,42.4,29,123,Success,4.922000000000001
50022,50022,9,7,SQL Injection,10,24.4,128,34,Failure,5.298666666666667
50023,50023,2,2,Ransomware,6,59.45,104,58,Success,5.150166666666667
50024,50024,10,3,Zero-Day Exploit,4,89.4,226,62,Failure,5.315333333333333
50025,50025,10,8,Zero-Day Exploit,1,46.05,66,6,Failure,1.8815
50026,50026,2,6,Cross-Site Scripting,1,24.42,215,109,Success,2.9492666666666665
50027,50027,7,2,DDoS,3,50.41,86,62,Success,3.745633333333333
50028,50028,8,1,Phishing,10,4.98,50,80,Failure,5.482733333333333
50029,50029,6,1,Malware,6,54.33,90,75,Success,5.2799000000000005
50030,50030,6,3,Zero-Day Exploit,10,22.33,181,112,Failure,6.536566666666667
50031,50031,5,1,SQL Injection,6,95.0,130,30,Success,5.75
50032,50032,1,1,DDoS,10,92.97,39,117,Failure,8.739099999999999
50033,50033,6,1,DDoS,9,77.9,116,109,Success,7.753666666666666
50034,50034,7,8,Ransomware,10,35.96,231,171,Success,7.928800000000001
50035,50035,2,6,Phishing,2,96.01,189,160,Failure,6.346966666666667
50036,50036,9,7,Brute Force,8,11.04,64,12,Failure,3.7312000000000003
50037,50037,5,7,Zero-Day Exploit,8,43.17,145,171,Failure,7.3451
50038,50038,4,5,Ransomware,9,23.54,258,60,Failure,5.3062000000000005
50039,50039,1,5,Zero-Day Exploit,6,19.67,118,78,Success,4.290100000000001
50040,50040,8,3,Brute Force,2,25.42,94,37,Failure,2.179266666666667
50041,50041,4,3,SQL Injection,1,49.12,275,54,Success,2.7736
50042,50042,2,8,SQL Injection,1,3.34,44,82,Success,1.8668666666666665
50043,50043,4,5,Brute Force,3,78.78,248,78,Failure,4.8634
50044,50044,3,3,Zero-Day Exploit,4,11.0,141,29,Success,2.4133333333333336
50045,50045,9,3,Brute Force,10,78.15,296,23,Success,6.727833333333333
50046,50046,9,6,DDoS,4,55.91,279,178,Success,6.243966666666667
50047,50047,2,4,Zero-Day Exploit,9,23.02,253,144,Success,6.6906
50048,50048,10,5,Zero-Day Exploit,5,5.32,197,31,Failure,2.676266666666667
50049,50049,7,8,SQL Injection,1,29.09,133,26,Failure,1.706033333333333
50050,50050,5,6,Brute Force,5,99.77,236,48,Success,5.7931
50051,50051,4,5,Ransomware,8,3.23,21,155,Failure,5.880233333333333
50052,50052,2,6,Ransomware,7,61.1,159,67,Failure,5.749666666666666
50053,50053,2,1,Malware,9,4.18,243,146,Failure,6.158733333333333
50054,50054,9,4,Cross-Site Scripting,4,61.55,96,74,Failure,4.679833333333333
50055,50055,1,1,DDoS,9,92.54,215,41,Success,7.059533333333334
50056,50056,5,7,SQL Injection,9,64.58,113,74,Success,6.770733333333333
50057,50057,7,7,Phishing,1,68.11,251,171,Success,5.2933
50058,50058,4,5,Zero-Day Exploit,4,10.17,64,17,Failure,2.1884333333333332
50059,50059,7,8,Cross-Site Scripting,5,23.59,279,39,Failure,3.3577
50060,50060,6,7,Malware,10,18.66,39,119,Failure,6.5431333333333335
50061,50061,5,6,Malware,2,90.73,74,39,Success,4.171900000000001
50062,50062,6,8,Malware,3,95.86,284,91,Success,5.592466666666667
50063,50063,2,1,SQL Injection,8,83.89,265,50,Success,6.5500333333333325
50064,50064,5,6,SQL Injection,7,18.23,106,68,Success,4.4802333333333335
50065,50065,9,2,Phishing,10,27.85,162,23,Success,5.2188333333333325
50066,50066,10,8,Ransomware,6,17.17,221,85,Success,4.331766666666667
50067,50067,1,3,Cross-Site Scripting,7,47.41,15,107,Failure,6.005633333333334
50068,50068,4,7,Ransomware,8,91.08,74,7,Success,6.049066666666666
50069,50069,7,3,SQL Injection,10,5.78,158,67,Success,5.290066666666666
50070,50070,8,4,Cross-Site Scripting,4,41.63,120,55,Success,3.7655666666666674
50071,50071,7,4,Ransomware,8,63.54,127,27,Failure,5.5562
50072,50072,2,5,Malware,3,56.52,192,3,Failure,2.9455999999999998
50073,50073,5,3,SQL Injection,10,63.02,281,37,Success,6.507266666666666
50074,50074,5,8,Ransomware,2,90.74,133,164,Success,6.255533333333332
50075,50075,1,2,Zero-Day Exploit,7,91.44,67,78,Failure,6.8432
50076,50076,7,3,Phishing,7,66.75,236,113,Failure,6.685833333333333
50077,50077,8,2,Brute Force,7,70.83,4,128,Success,7.058233333333334
50078,50078,7,1,Zero-Day Exploit,10,51.36,193,142,Failure,7.907466666666666
50079,50079,8,5,SQL Injection,5,2.54,212,72,Failure,3.2762000000000002
50080,50080,1,8,Zero-Day Exploit,5,22.81,210,33,Success,3.2342999999999997
50081,50081,7,4,DDoS,1,44.93,252,54,Success,2.6479
50082,50082,4,6,SQL Injection,8,50.42,248,113,Success,6.595933333333333
50083,50083,3,5,Brute Force,7,9.77,125,35,Failure,3.6764333333333337
50084,50084,5,6,Ransomware,10,86.58,74,25,Success,7.014066666666667
50085,50085,6,3,SQL Injection,6,22.7,158,125,Failure,5.164333333333333
50086,50086,2,3,DDoS,7,17.02,128,57,Success,4.2606
50087,50087,10,6,Ransomware,9,3.64,290,2,Failure,3.7425333333333333
50088,50088,6,1,Brute Force,9,85.03,116,147,Success,8.6009
50089,50089,4,1,Brute Force,4,54.11,243,11,Success,3.406633333333333
50090,50090,6,7,SQL Injection,2,54.69,127,130,Success,4.607366666666666
50091,50091,2,6,DDoS,8,67.24,219,101,Failure,6.900533333333334
50092,50092,3,5,SQL Injection,3,98.86,15,138,Success,6.465800000000001
50093,50093,8,4,Cross-Site Scripting,10,98.94,175,178,Success,9.934866666666666
50094,50094,9,2,DDoS,4,46.93,71,112,Failure,4.8745666666666665
50095,50095,10,8,Brute Force,6,17.14,201,25,Failure,3.3308666666666666
50096,50096,4,1,SQL Injection,1,6.01,297,23,Success,0.9636333333333333
50097,50097,3,8,Brute Force,4,60.43,90,109,Failure,5.229566666666666
50098,50098,9,1,Cross-Site Scripting,10,17.09,277,17,Success,4.796033333333333
50099,50099,10,8,Zero-Day Exploit,4,59.76,245,22,Success,3.759466666666667
50100,50100,6,4,Phishing,1,39.94,289,129,Success,3.7481999999999998
50101,50101,4,6,Cross-Site Scripting,2,30.73,81,81,Failure,3.0719000000000003
50102,50102,9,7,Ransomware,9,64.65,77,152,Failure,8.072833333333334
50103,50103,4,7,Phishing,9,82.59,290,54,Failure,6.9777000000000005
50104,50104,4,7,Phishing,7,93.02,181,119,Success,7.573933333333334
50105,50105,7,7,Brute Force,8,65.61,233,100,Failure,6.834966666666666
50106,50106,9,1,Phishing,2,28.5,152,96,Success,3.255
50107,50107,8,5,Malware,1,28.19,95,147,Success,3.6957
50108,50108,5,8,Cross-Site Scripting,10,37.39,163,57,Success,6.0717
50109,50109,5,8,Zero-Day Exploit,10,4.53,281,71,Success,5.319233333333333
50110,50110,6,8,Brute Force,1,68.48,279,85,Failure,3.8710666666666667
50111,50111,2,7,SQL Injection,5,22.87,33,18,Success,2.9860999999999995
50112,50112,3,7,Phishing,8,52.75,91,50,Failure,5.615833333333333
50113,50113,4,3,SQL Injection,8,3.1,143,106,Failure,5.059666666666667
50114,50114,3,5,Ransomware,3,69.41,247,82,Failure,4.6489666666666665
50115,50115,7,5,SQL Injection,4,93.09,278,109,Success,6.209366666666667
50116,50116,9,8,Ransomware,9,47.63,119,84,Success,6.4289000000000005
50117,50117,9,3,DDoS,4,42.37,279,41,Failure,3.5544333333333333
50118,50118,8,2,SQL Injection,2,0.09,91,101,Failure,2.4860333333333333
50119,50119,8,3,Ransomware,10,53.24,176,148,Success,8.063866666666666
50120,50120,6,1,Phishing,1,14.99,117,172,Success,3.7163666666666666
50121,50121,7,3,Ransomware,8,71.4,200,143,Failure,7.725333333333333
50122,50122,5,4,Malware,5,34.95,286,102,Failure,4.7485
50123,50123,9,1,Phishing,10,8.49,14,78,Success,5.5546999999999995
50124,50124,3,4,Phishing,1,75.8,225,128,Success,4.807333333333333
50125,50125,9,4,Ransomware,7,90.84,138,56,Success,6.4585333333333335
50126,50126,7,3,Phishing,6,67.28,172,33,Failure,4.9684
50127,50127,3,7,SQL Injection,9,77.98,52,134,Failure,8.172733333333333
50128,50128,8,4,Ransomware,6,57.81,65,153,Failure,6.6843
50129,50129,8,8,Malware,7,86.67,65,149,Failure,7.883433333333333
50130,50130,10,6,Phishing,9,88.59,13,53,Success,7.141033333333334
50131,50131,10,8,SQL Injection,7,17.24,127,28,Success,3.783866666666667
50132,50132,5,2,Ransomware,4,16.62,8,30,Success,2.5986000000000002
50133,50133,6,6,DDoS,4,40.41,132,179,Success,5.795633333333333
50134,50134,8,6,SQL Injection,6,33.21,123,102,Success,5.096299999999999
50135,50135,10,2,Cross-Site Scripting,7,53.76,267,171,Failure,7.2628
50136,50136,2,2,Brute Force,7,51.48,161,131,Success,6.527733333333334
50137,50137,7,2,SQL Injection,7,94.88,203,76,Failure,6.9130666666666665
50138,50138,4,3,Zero-Day Exploit,1,69.91,118,87,Success,3.9472999999999994
50139,50139,9,2,DDoS,3,45.54,157,152,Failure,5.0995333333333335
50140,50140,4,7,Cross-Site Scripting,1,93.85,280,54,Failure,4.115499999999999
50141,50141,3,8,DDoS,9,63.77,250,107,Success,7.296433333333333
50142,50142,5,3,Ransomware,6,44.63,272,73,Success,4.955566666666667
50143,50143,3,8,Brute Force,6,40.43,190,132,Success,5.812900000000001
50144,50144,10,5,Cross-Site Scripting,10,34.32,66,103,Success,6.746266666666667
50145,50145,9,3,DDoS,5,91.67,107,63,Success,5.8001
50146,50146,9,4,SQL Injection,7,75.94,122,18,Failure,5.3782
50147,50147,1,2,DDoS,5,32.97,146,93,Success,4.5390999999999995
50148,50148,6,1,Malware,4,32.66,80,11,Failure,2.7631333333333328
50149,50149,7,5,Brute Force,9,27.13,96,73,Failure,5.630566666666667
50150,50150,3,1,SQL Injection,2,35.24,207,136,Success,4.123866666666666
50151,50151,7,8,Ransomware,10,92.42,266,59,Success,7.755933333333334
50152,50152,8,4,Phishing,3,72.35,160,177,Failure,6.320499999999999
50153,50153,9,8,Phishing,2,94.08,61,19,Failure,3.9390666666666663
50154,50154,6,4,Cross-Site Scripting,7,88.99,83,48,Failure,6.269699999999999
50155,50155,8,1,Phishing,7,4.73,193,174,Failure,5.841900000000001
50156,50156,10,6,Brute Force,2,42.1,246,122,Success,4.096333333333334
50157,50157,7,2,Brute Force,5,67.82,21,136,Failure,6.301266666666666
50158,50158,3,3,Phishing,3,8.33,130,26,Success,1.8832333333333335
50159,50159,4,8,Zero-Day Exploit,10,64.84,201,172,Success,8.811866666666667
50160,50160,8,6,Phishing,4,87.19,274,150,Failure,6.7157
50161,50161,3,5,Zero-Day Exploit,9,91.54,9,169,Failure,9.162866666666668
50162,50162,2,8,Brute Force,4,48.18,56,67,Failure,4.162066666666666
50163,50163,6,7,Brute Force,3,37.54,242,9,Success,2.4762
50164,50164,1,7,Ransomware,5,62.01,5,82,Success,5.226966666666666
50165,50165,2,1,Ransomware,7,32.47,120,31,Success,4.290766666666667
50166,50166,4,5,Phishing,1,92.32,110,179,Failure,6.152933333333333
50167,50167,7,3,Zero-Day Exploit,8,22.85,292,80,Failure,5.218833333333333
50168,50168,9,8,Cross-Site Scripting,8,48.02,199,107,Failure,6.423933333333333
50169,50169,1,4,Phishing,3,80.26,81,149,Failure,6.0911333333333335
50170,50170,1,7,Brute Force,2,96.99,119,133,Failure,5.926366666666667
50171,50171,10,7,SQL Injection,1,60.21,33,148,Success,4.672966666666666
50172,50172,4,2,Cross-Site Scripting,6,92.53,268,37,Success,5.792566666666667
50173,50173,4,7,Zero-Day Exploit,7,33.82,254,71,Failure,4.997933333333334
50174,50174,10,3,Phishing,3,88.7,7,115,Failure,5.777666666666667
50175,50175,10,6,Zero-Day Exploit,2,86.67,79,121,Success,5.416766666666668
50176,50176,2,6,Cross-Site Scripting,8,68.51,230,77,Failure,6.538633333333333
50177,50177,1,7,Ransomware,2,5.26,216,64,Success,2.0244666666666666
50178,50178,9,3,Phishing,2,27.91,268,170,Failure,4.470633333333334
50179,50179,1,8,Ransomware,6,92.47,157,115,Success,7.090766666666667
50180,50180,3,3,Cross-Site Scripting,2,78.23,243,148,Failure,5.613566666666667
50181,50181,9,5,SQL Injection,10,21.35,251,125,Failure,6.723833333333333
50182,50182,1,5,Malware,4,1.25,130,115,Success,3.5541666666666667
50183,50183,8,2,Zero-Day Exploit,7,92.85,163,109,Success,7.402166666666666
50184,50184,7,6,Ransomware,1,45.6,296,82,Failure,3.134666666666667
50185,50185,8,1,Malware,1,79.58,175,175,Failure,5.704066666666666
50186,50186,5,7,Phishing,9,61.97,173,54,Success,6.3591
50187,50187,4,2,Brute Force,8,5.55,73,62,Failure,4.3998333333333335
50188,50188,8,1,Ransomware,5,53.85,189,62,Failure,4.648833333333333
50189,50189,5,4,DDoS,2,47.24,87,158,Success,4.850533333333333
50190,50190,3,5,SQL Injection,6,12.99,213,180,Success,5.7897
50191,50191,4,2,Phishing,3,97.01,267,154,Failure,6.676966666666667
50192,50192,10,1,Malware,7,79.49,107,97,Success,6.801366666666667
50193,50193,8,5,Zero-Day Exploit,8,62.55,172,107,Success,6.859833333333333
50194,50194,6,1,DDoS,4,18.71,110,10,Success,2.3279666666666667
50195,50195,3,5,Phishing,5,14.84,183,27,Success,2.8952
50196,50196,1,1,Brute Force,2,29.54,29,163,Failure,4.402866666666666
50197,50197,9,4,Ransomware,6,93.26,12,31,Success,5.7144666666666675
50198,50198,2,3,DDoS,10,68.41,157,28,Failure,6.518966666666667
50199,50199,9,2,DDoS,9,80.74,279,2,Failure,6.055533333333333
50200,50200,8,8,Phishing,2,42.79,33,2,Failure,2.117033333333333
50201,50201,6,5,Zero-Day Exploit,10,86.35,113,30,Failure,7.0905000000000005
50202,50202,6,1,SQL Injection,3,83.22,120,24,Success,4.0966
50203,50203,8,5,Malware,8,2.97,41,114,Success,5.1891
50204,50204,5,8,Zero-Day Exploit,7,27.91,163,102,Failure,5.3373
50205,50205,6,1,Malware,9,8.21,68,124,Success,5.912966666666668
50206,50206,10,6,SQL Injection,4,35.52,292,46,Failure,3.4322666666666666
50207,50207,9,7,Cross-Site Scripting,9,44.94,292,136,Success,7.2148666666666665
50208,50208,8,5,Ransomware,3,2.0,277,159,Success,3.9099999999999997
50209,50209,5,5,Malware,3,45.73,252,160,Failure,5.238566666666667
50210,50210,2,7,Malware,4,60.27,28,150,Success,5.9081
50211,50211,6,8,Phishing,5,24.58,9,171,Success,5.587400000000001
50212,50212,6,4,Brute Force,10,37.54,276,137,Failure,7.409533333333333
50213,50213,6,8,DDoS,1,50.88,141,15,Success,2.1764
50214,50214,10,1,Malware,7,69.53,68,69,Success,6.0359
50215,50215,6,5,SQL Injection,7,31.47,47,44,Success,4.477433333333334
50216,50216,8,6,DDoS,5,66.29,115,62,Failure,5.022033333333334
50217,50217,4,2,Ransomware,10,72.59,144,156,Failure,8.7777
50218,50218,8,8,SQL Injection,10,29.41,129,17,Failure,5.165633333333333
50219,50219,5,1,Phishing,7,38.18,244,93,Failure,5.4954
50220,50220,3,8,SQL Injection,3,48.29,92,81,Success,3.9986999999999995
50221,50221,4,3,Cross-Site Scripting,3,47.23,156,179,Failure,5.600233333333334
50222,50222,5,7,Zero-Day Exploit,5,50.13,58,136,Success,5.770566666666667
50223,50223,9,6,Phishing,7,96.82,277,178,Failure,8.671266666666666
50224,50224,9,7,Ransomware,3,88.01,45,52,Success,4.706966666666667
50225,50225,8,5,Malware,8,10.61,283,31,Failure,4.034966666666667
50226,50226,4,7,SQL Injection,1,6.62,267,170,Success,3.4319333333333333
50227,50227,8,2,DDoS,4,67.2,59,157,Failure,6.232666666666667
