time_key,timestamp,hour,day,month,quarter,year
44996,2023-11-22 15:09:10.324719,15,Wednesday,November,4,2023
44997,2023-09-07 23:26:13.324725,23,Thursday,September,3,2023
44998,2024-05-24 22:21:54.324744,22,Friday,May,2,2024
44999,2024-03-31 12:15:22.324750,12,Sunday,March,1,2024
45000,2024-06-16 05:26:09.324756,5,Sunday,June,2,2024
45001,2024-03-30 05:00:43.324761,5,Saturday,March,1,2024
45002,2024-06-30 12:32:45.324767,12,Sunday,June,2,2024
45003,2024-03-02 06:56:27.324772,6,Saturday,March,1,2024
45004,2024-06-17 19:49:12.324777,19,Monday,June,2,2024
45005,2024-08-25 11:59:22.324782,11,Sunday,August,3,2024
45006,2024-01-03 01:02:12.324787,1,Wednesday,January,1,2024
45007,2024-07-05 00:10:05.324793,0,Friday,July,3,2024
45008,2023-10-27 16:07:36.324798,16,Friday,October,4,2023
45009,2023-12-27 13:07:10.324803,13,Wednesday,December,4,2023
45010,2023-09-25 10:35:27.324809,10,Monday,September,3,2023
45011,2023-10-09 01:13:28.324833,1,Monday,October,4,2023
45012,2023-09-09 14:59:07.324838,14,Saturday,September,3,2023
45013,2024-01-09 01:48:37.324843,1,Tuesday,January,1,2024
45014,2024-02-21 15:14:23.324848,15,Wednesday,February,1,2024
45015,2024-04-18 20:00:43.324854,20,Thursday,April,2,2024
45016,2023-12-22 03:47:23.324858,3,Friday,December,4,2023
45017,2024-02-12 15:10:13.324864,15,Monday,February,1,2024
45018,2024-08-28 12:02:30.324869,12,Wednesday,August,3,2024
45019,2024-02-23 05:13:26.324874,5,Friday,February,1,2024
45020,2023-12-25 20:41:07.324878,20,Monday,December,4,2023
45021,2023-09-12 09:41:35.324884,9,Tuesday,September,3,2023
45022,2024-06-18 00:03:20.324889,0,Tuesday,June,2,2024
45023,2024-07-21 03:52:49.324894,3,Sunday,July,3,2024
45024,2024-05-30 17:54:40.324899,17,Thursday,May,2,2024
45025,2024-02-21 20:44:59.324904,20,Wednesday,February,1,2024
45026,2023-12-28 07:28:11.324909,7,Thursday,December,4,2023
45027,2024-03-27 09:30:37.324916,9,Wednesday,March,1,2024
45028,2024-07-12 05:48:41.324921,5,Friday,July,3,2024
45029,2023-10-06 22:51:12.324926,22,Friday,October,4,2023
45030,2024-02-14 09:14:01.324931,9,Wednesday,February,1,2024
45031,2024-01-23 14:37:30.324942,14,Tuesday,January,1,2024
45032,2024-06-23 09:07:10.324947,9,Sunday,June,2,2024
45033,2023-09-28 19:29:28.324952,19,Thursday,September,3,2023
45034,2024-03-10 05:56:29.324957,5,Sunday,March,1,2024
45035,2023-12-09 15:25:30.324963,15,Saturday,December,4,2023
45036,2024-07-31 12:44:11.324968,12,Wednesday,July,3,2024
45037,2024-09-03 21:39:45.324973,21,Tuesday,September,3,2024
45038,2023-10-29 15:05:08.324994,15,Sunday,October,4,2023
45039,2024-03-07 16:48:15.325000,16,Thursday,March,1,2024
45040,2024-08-24 08:14:34.325006,8,Saturday,August,3,2024
45041,2024-01-06 05:15:26.325012,5,Saturday,January,1,2024
45042,2024-07-21 09:12:57.325018,9,Sunday,July,3,2024
45043,2024-05-09 23:37:54.325024,23,Thursday,May,2,2024
45044,2023-12-11 16:28:16.325029,16,Monday,December,4,2023
45045,2024-08-02 00:48:39.325035,0,Friday,August,3,2024
45046,2024-04-17 03:40:03.325040,3,Wednesday,April,2,2024
45047,2024-08-04 04:32:49.325059,4,Sunday,August,3,2024
45048,2024-01-27 01:22:03.325065,1,Saturday,January,1,2024
45049,2023-09-12 03:52:33.325071,3,Tuesday,September,3,2023
45050,2024-03-31 14:18:22.325076,14,Sunday,March,1,2024
45051,2023-11-12 07:47:40.325081,7,Sunday,November,4,2023
45052,2024-03-12 10:34:29.325164,10,Tuesday,March,1,2024
45053,2024-09-05 06:24:50.325172,6,Thursday,September,3,2024
45054,2024-07-08 05:04:24.325178,5,Monday,July,3,2024
45055,2023-10-09 09:07:59.325190,9,Monday,October,4,2023
45056,2023-11-18 10:46:52.325196,10,Saturday,November,4,2023
45057,2024-08-29 12:32:09.325202,12,Thursday,August,3,2024
45058,2024-04-04 18:24:30.325207,18,Thursday,April,2,2024
45059,2024-01-30 07:24:33.325213,7,Tuesday,January,1,2024
45060,2023-10-01 00:31:38.325218,0,Sunday,October,4,2023
45061,2023-09-17 01:14:03.325224,1,Sunday,September,3,2023
45062,2024-05-23 12:09:20.325229,12,Thursday,May,2,2024
45063,2024-07-12 09:21:49.325234,9,Friday,July,3,2024
45064,2024-07-25 15:16:37.325240,15,Thursday,July,3,2024
45065,2024-07-05 08:12:56.325245,8,Friday,July,3,2024
45066,2024-04-22 04:26:42.325250,4,Monday,April,2,2024
45067,2024-06-03 05:27:45.325255,5,Monday,June,2,2024
45068,2023-12-06 11:02:00.325261,11,Wednesday,December,4,2023
45069,2023-11-15 07:48:23.325267,7,Wednesday,November,4,2023
45070,2023-11-08 08:37:39.325272,8,Wednesday,November,4,2023
45071,2024-06-25 01:37:23.325277,1,Tuesday,June,2,2024
45072,2023-12-11 15:12:28.325283,15,Monday,December,4,2023
45073,2024-01-07 13:49:37.325288,13,Sunday,January,1,2024
45074,2024-01-17 03:50:36.325293,3,Wednesday,January,1,2024
45075,2024-03-13 17:09:23.325318,17,Wednesday,March,1,2024
45076,2023-10-01 07:58:27.325323,7,Sunday,October,4,2023
45077,2024-07-22 00:27:11.325328,0,Monday,July,3,2024
45078,2024-01-21 06:14:41.325334,6,Sunday,January,1,2024
45079,2024-08-17 07:04:36.325339,7,Saturday,August,3,2024
45080,2024-06-27 23:59:31.325345,23,Thursday,June,2,2024
45081,2024-06-12 01:04:52.325350,1,Wednesday,June,2,2024
45082,2024-04-18 11:14:23.325355,11,Thursday,April,2,2024
45083,2024-07-29 04:50:53.325360,4,Monday,July,3,2024
45084,2024-02-11 15:26:54.325366,15,Sunday,February,1,2024
45085,2024-07-29 14:04:43.325372,14,Monday,July,3,2024
45086,2023-11-30 07:42:47.325377,7,Thursday,November,4,2023
45087,2023-09-14 08:26:01.325382,8,Thursday,September,3,2023
45088,2023-11-13 10:57:45.325388,10,Monday,November,4,2023
45089,2024-01-19 10:31:03.325393,10,Friday,January,1,2024
45090,2024-07-17 10:18:55.325398,10,Wednesday,July,3,2024
45091,2024-03-14 23:53:18.325403,23,Thursday,March,1,2024
45092,2024-01-25 01:11:13.325409,1,Thursday,January,1,2024
45093,2024-07-14 13:34:03.325414,13,Sunday,July,3,2024
45094,2024-05-25 05:43:58.325419,5,Saturday,May,2,2024
45095,2024-07-16 17:03:50.325424,17,Tuesday,July,3,2024
45096,2024-01-14 15:17:26.325429,15,Sunday,January,1,2024
45097,2024-03-23 14:51:56.325435,14,Saturday,March,1,2024
45098,2024-08-05 21:32:23.325440,21,Monday,August,3,2024
45099,2023-11-03 00:06:39.325445,0,Friday,November,4,2023
45100,2024-06-28 23:50:46.325451,23,Friday,June,2,2024
45101,2023-12-01 04:49:22.325456,4,Friday,December,4,2023
45102,2024-06-22 04:50:16.325461,4,Saturday,June,2,2024
45103,2024-08-31 07:01:59.325467,7,Saturday,August,3,2024
45104,2023-10-06 16:22:22.325472,16,Friday,October,4,2023
45105,2023-12-09 16:28:35.325477,16,Saturday,December,4,2023
45106,2024-03-05 00:46:51.325483,0,Tuesday,March,1,2024
45107,2024-01-04 08:36:44.325488,8,Thursday,January,1,2024
45108,2024-04-03 05:05:13.325493,5,Wednesday,April,2,2024
45109,2024-03-22 11:06:42.325498,11,Friday,March,1,2024
45110,2024-04-11 23:23:18.325503,23,Thursday,April,2,2024
45111,2024-07-26 03:25:51.325527,3,Friday,July,3,2024
45112,2024-05-30 09:28:04.325533,9,Thursday,May,2,2024
45113,2024-05-28 10:42:06.325538,10,Tuesday,May,2,2024
45114,2024-03-24 20:58:33.325543,20,Sunday,March,1,2024
45115,2023-11-11 16:07:40.325549,16,Saturday,November,4,2023
45116,2024-07-01 23:29:11.325555,23,Monday,July,3,2024
45117,2024-02-29 22:44:42.325560,22,Thursday,February,1,2024
45118,2024-02-25 20:22:23.325566,20,Sunday,February,1,2024
45119,2024-07-14 01:49:55.325571,1,Sunday,July,3,2024
45120,2024-04-12 06:58:10.325577,6,Friday,April,2,2024
45121,2023-10-27 19:27:56.325582,19,Friday,October,4,2023
45122,2024-01-01 15:16:15.325587,15,Monday,January,1,2024
45123,2024-05-09 06:14:12.325593,6,Thursday,May,2,2024
45124,2024-02-08 19:56:21.325598,19,Thursday,February,1,2024
45125,2024-03-13 22:51:12.325603,22,Wednesday,March,1,2024
45126,2023-11-17 17:31:59.325608,17,Friday,November,4,2023
45127,2024-08-03 15:34:42.325614,15,Saturday,August,3,2024
45128,2023-12-22 07:14:53.325619,7,Friday,December,4,2023
45129,2023-12-14 20:30:32.325625,20,Thursday,December,4,2023
45130,2023-12-13 14:57:11.325631,14,Wednesday,December,4,2023
45131,2024-04-09 21:43:26.325636,21,Tuesday,April,2,2024
45132,2024-02-14 06:21:33.325642,6,Wednesday,February,1,2024
45133,2023-12-22 12:06:40.325660,12,Friday,December,4,2023
45134,2024-02-14 16:04:47.325667,16,Wednesday,February,1,2024
45135,2023-09-28 17:59:37.325672,17,Thursday,September,3,2023
45136,2024-05-17 20:33:38.325678,20,Friday,May,2,2024
45137,2023-11-11 22:50:54.325683,22,Saturday,November,4,2023
45138,2023-09-24 01:16:13.325690,1,Sunday,September,3,2023
45139,2024-01-30 02:49:45.325695,2,Tuesday,January,1,2024
45140,2024-07-25 06:56:18.325701,6,Thursday,July,3,2024
45141,2024-01-03 06:30:58.325706,6,Wednesday,January,1,2024
45142,2024-08-05 01:37:38.325712,1,Monday,August,3,2024
45143,2024-04-29 12:15:56.325717,12,Monday,April,2,2024
45144,2024-06-08 10:06:51.325723,10,Saturday,June,2,2024
45145,2024-08-23 05:15:38.325728,5,Friday,August,3,2024
45146,2024-07-12 11:58:23.325741,11,Friday,July,3,2024
45147,2023-12-30 13:24:29.325746,13,Saturday,December,4,2023
45148,2024-06-14 05:54:57.325752,5,Friday,June,2,2024
45149,2024-05-15 04:35:57.325758,4,Wednesday,May,2,2024
45150,2023-09-25 15:54:48.325763,15,Monday,September,3,2023
45151,2024-01-21 06:28:12.325769,6,Sunday,January,1,2024
45152,2024-05-23 10:50:51.325774,10,Thursday,May,2,2024
45153,2023-12-07 21:34:27.325779,21,Thursday,December,4,2023
45154,2023-12-10 18:03:40.325786,18,Sunday,December,4,2023
45155,2024-02-06 23:09:40.325792,23,Tuesday,February,1,2024
45156,2023-09-29 19:40:25.325798,19,Friday,September,3,2023
45157,2024-04-26 04:59:47.325803,4,Friday,April,2,2024
45158,2024-02-21 18:53:29.325808,18,Wednesday,February,1,2024
45159,2023-11-11 03:50:10.325813,3,Saturday,November,4,2023
45160,2024-02-27 04:06:45.325827,4,Tuesday,February,1,2024
45161,2024-03-06 12:53:57.325833,12,Wednesday,March,1,2024
45162,2024-01-19 19:03:23.325838,19,Friday,January,1,2024
45163,2024-01-14 04:48:31.325843,4,Sunday,January,1,2024
45164,2024-01-14 00:16:31.325849,0,Sunday,January,1,2024
45165,2023-11-02 10:47:26.325854,10,Thursday,November,4,2023
45166,2024-06-10 05:36:33.325859,5,Monday,June,2,2024
45167,2024-04-12 19:56:41.325865,19,Friday,April,2,2024
45168,2023-12-15 03:09:04.325870,3,Friday,December,4,2023
45169,2024-04-17 13:12:22.325876,13,Wednesday,April,2,2024
45170,2023-09-21 02:22:25.325881,2,Thursday,September,3,2023
45171,2024-04-22 13:38:16.325887,13,Monday,April,2,2024
45172,2024-07-23 04:39:31.325892,4,Tuesday,July,3,2024
45173,2024-02-14 12:40:09.325897,12,Wednesday,February,1,2024
45174,2023-09-14 23:20:45.325903,23,Thursday,September,3,2023
45175,2024-08-12 16:03:15.325908,16,Monday,August,3,2024
45176,2024-08-06 21:29:04.325913,21,Tuesday,August,3,2024
45177,2023-10-28 10:03:20.325928,10,Saturday,October,4,2023
45178,2023-09-28 07:50:26.325933,7,Thursday,September,3,2023
45179,2024-02-04 03:16:02.325938,3,Sunday,February,1,2024
45180,2024-02-16 20:40:42.325956,20,Friday,February,1,2024
45181,2024-04-06 02:18:40.325962,2,Saturday,April,2,2024
45182,2024-03-24 22:03:42.325967,22,Sunday,March,1,2024
45183,2023-10-22 22:31:00.325972,22,Sunday,October,4,2023
45184,2024-07-23 21:04:28.325977,21,Tuesday,July,3,2024
45185,2024-05-15 20:20:31.325982,20,Wednesday,May,2,2024
45186,2024-01-19 08:32:39.325988,8,Friday,January,1,2024
45187,2024-04-10 04:22:18.325993,4,Wednesday,April,2,2024
45188,2024-01-25 18:10:12.325998,18,Thursday,January,1,2024
45189,2023-11-06 12:32:42.326003,12,Monday,November,4,2023
45190,2023-11-20 12:08:20.326009,12,Monday,November,4,2023
45191,2024-05-29 02:14:12.326015,2,Wednesday,May,2,2024
45192,2024-02-03 02:00:26.326020,2,Saturday,February,1,2024
45193,2024-02-14 11:48:51.326025,11,Wednesday,February,1,2024
45194,2024-02-02 10:43:17.326031,10,Friday,February,1,2024
45195,2024-04-05 08:52:31.326036,8,Friday,April,2,2024
45196,2024-02-12 21:33:42.326042,21,Monday,February,1,2024
45197,2024-04-03 15:56:05.326047,15,Wednesday,April,2,2024
45198,2023-11-07 09:32:46.326052,9,Tuesday,November,4,2023
45199,2024-07-29 11:26:31.326058,11,Monday,July,3,2024
45200,2023-09-13 13:53:14.326063,13,Wednesday,September,3,2023
45201,2023-10-27 00:29:26.326069,0,Friday,October,4,2023
45202,2024-01-25 00:40:42.326075,0,Thursday,January,1,2024
45203,2023-09-25 17:25:58.326080,17,Monday,September,3,2023
45204,2024-07-15 13:35:30.326086,13,Monday,July,3,2024
45205,2024-06-05 23:32:18.326091,23,Wednesday,June,2,2024
45206,2024-07-29 11:48:39.326096,11,Monday,July,3,2024
45207,2024-04-01 13:59:15.326101,13,Monday,April,2,2024
45208,2024-05-14 15:47:40.326107,15,Tuesday,May,2,2024
45209,2024-03-25 01:16:10.326112,1,Monday,March,1,2024
45210,2024-05-08 06:52:51.326118,6,Wednesday,May,2,2024
45211,2023-11-06 14:56:53.326123,14,Monday,November,4,2023
45212,2023-10-30 16:28:20.326129,16,Monday,October,4,2023
45213,2024-04-19 15:25:09.326135,15,Friday,April,2,2024
45214,2024-07-09 02:52:08.326149,2,Tuesday,July,3,2024
45215,2023-10-10 07:27:22.326154,7,Tuesday,October,4,2023
45216,2024-03-03 13:25:34.326160,13,Sunday,March,1,2024
45217,2024-06-05 15:53:24.326165,15,Wednesday,June,2,2024
45218,2023-10-12 10:54:44.326179,10,Thursday,October,4,2023
45219,2024-01-04 21:22:51.326185,21,Thursday,January,1,2024
45220,2024-05-30 00:20:21.326191,0,Thursday,May,2,2024
45221,2023-09-19 07:59:41.326196,7,Tuesday,September,3,2023
45222,2024-06-07 06:26:52.326202,6,Friday,June,2,2024
45223,2024-02-02 18:02:21.326207,18,Friday,February,1,2024
45224,2024-03-26 15:51:54.326213,15,Tuesday,March,1,2024
45225,2024-01-17 05:21:46.326218,5,Wednesday,January,1,2024
45226,2024-01-12 19:46:20.326224,19,Friday,January,1,2024
45227,2024-07-12 14:43:38.326229,14,Friday,July,3,2024
45228,2024-02-29 18:35:31.326234,18,Thursday,February,1,2024
45229,2023-11-08 22:59:44.326240,22,Wednesday,November,4,2023
45230,2024-02-16 14:33:49.326245,14,Friday,February,1,2024
45231,2023-11-08 02:48:49.326250,2,Wednesday,November,4,2023
45232,2023-12-16 00:28:13.326255,0,Saturday,December,4,2023
45233,2024-03-16 01:39:29.326260,1,Saturday,March,1,2024
45234,2023-09-17 08:06:21.326266,8,Sunday,September,3,2023
45235,2024-06-12 19:25:00.326271,19,Wednesday,June,2,2024
45236,2024-07-13 16:59:10.326277,16,Saturday,July,3,2024
45237,2024-03-15 19:19:15.326282,19,Friday,March,1,2024
45238,2023-12-18 03:20:51.326287,3,Monday,December,4,2023
45239,2023-11-16 13:51:20.326293,13,Thursday,November,4,2023
45240,2023-09-21 05:45:10.326298,5,Thursday,September,3,2023
45241,2024-04-24 23:10:14.326303,23,Wednesday,April,2,2024
45242,2023-10-10 06:37:54.326309,6,Tuesday,October,4,2023
45243,2024-01-11 12:21:48.326315,12,Thursday,January,1,2024
45244,2023-09-07 23:29:23.326320,23,Thursday,September,3,2023
45245,2023-09-24 15:23:45.326325,15,Sunday,September,3,2023
45246,2024-01-25 11:53:23.326331,11,Thursday,January,1,2024
45247,2023-10-23 14:02:18.326337,14,Monday,October,4,2023
45248,2024-02-15 11:50:44.326342,11,Thursday,February,1,2024
45249,2024-06-30 18:46:57.326348,18,Sunday,June,2,2024
45250,2023-11-25 21:55:59.326353,21,Saturday,November,4,2023
45251,2024-07-23 01:14:48.326359,1,Tuesday,July,3,2024
45252,2024-01-18 21:41:19.326364,21,Thursday,January,1,2024
45253,2024-02-22 18:08:04.326370,18,Thursday,February,1,2024
45254,2024-02-04 04:29:48.326376,4,Sunday,February,1,2024
45255,2024-03-13 11:52:27.326380,11,Wednesday,March,1,2024
45256,2024-03-15 00:50:01.326386,0,Friday,March,1,2024
45257,2024-04-02 09:07:26.326390,9,Tuesday,April,2,2024
45258,2024-05-31 12:11:02.326395,12,Friday,May,2,2024
45259,2024-02-06 16:25:20.326399,16,Tuesday,February,1,2024
45260,2023-11-20 14:46:23.326404,14,Monday,November,4,2023
45261,2024-02-01 14:16:40.326409,14,Thursday,February,1,2024
45262,2024-07-27 04:00:23.326414,4,Saturday,July,3,2024
45263,2024-08-16 09:50:36.326419,9,Friday,August,3,2024
45264,2023-09-18 18:45:12.326424,18,Monday,September,3,2023
45265,2024-06-03 21:23:07.326429,21,Monday,June,2,2024
45266,2024-05-15 05:11:46.326434,5,Wednesday,May,2,2024
45267,2024-03-20 18:02:03.326440,18,Wednesday,March,1,2024
45268,2023-11-18 06:08:58.326445,6,Saturday,November,4,2023
45269,2024-08-14 08:49:48.326451,8,Wednesday,August,3,2024
45270,2024-06-04 06:30:35.326456,6,Tuesday,June,2,2024
45271,2023-11-22 14:37:53.326461,14,Wednesday,November,4,2023
45272,2024-05-04 10:32:21.326467,10,Saturday,May,2,2024
45273,2023-10-12 01:21:24.326472,1,Thursday,October,4,2023
45274,2024-06-28 00:51:19.326478,0,Friday,June,2,2024
45275,2024-06-29 02:05:39.326483,2,Saturday,June,2,2024
45276,2023-09-07 15:33:11.326489,15,Thursday,September,3,2023
45277,2023-11-17 20:34:56.326495,20,Friday,November,4,2023
45278,2024-05-14 02:23:35.326500,2,Tuesday,May,2,2024
45279,2024-05-02 07:45:13.326506,7,Thursday,May,2,2024
45280,2024-05-08 13:12:24.326511,13,Wednesday,May,2,2024
45281,2023-11-05 08:12:40.326516,8,Sunday,November,4,2023
45282,2024-08-10 12:02:13.326521,12,Saturday,August,3,2024
45283,2024-08-05 06:44:44.326527,6,Monday,August,3,2024
45284,2023-10-20 07:56:36.326532,7,Friday,October,4,2023
45285,2024-07-21 00:01:29.326538,0,Sunday,July,3,2024
45286,2024-08-04 05:38:51.326548,5,Sunday,August,3,2024
45287,2024-03-21 14:47:40.326554,14,Thursday,March,1,2024
45288,2023-11-25 17:24:46.326559,17,Saturday,November,4,2023
45289,2024-03-31 18:35:53.326564,18,Sunday,March,1,2024
45290,2023-11-18 14:14:25.326594,14,Saturday,November,4,2023
45291,2023-09-09 01:46:32.326601,1,Saturday,September,3,2023
45292,2024-03-22 01:48:41.326606,1,Friday,March,1,2024
45293,2023-11-25 22:24:20.326612,22,Saturday,November,4,2023
45294,2024-06-03 05:23:44.326617,5,Monday,June,2,2024
45295,2024-05-10 07:49:10.326622,7,Friday,May,2,2024
45296,2023-11-03 03:01:45.326627,3,Friday,November,4,2023
45297,2024-01-31 17:17:13.326633,17,Wednesday,January,1,2024
45298,2024-02-17 18:46:53.326638,18,Saturday,February,1,2024
45299,2023-10-02 06:15:57.326644,6,Monday,October,4,2023
45300,2023-10-26 07:26:55.326649,7,Thursday,October,4,2023
45301,2024-08-07 05:34:57.326654,5,Wednesday,August,3,2024
45302,2024-04-29 08:46:27.326660,8,Monday,April,2,2024
45303,2024-03-22 10:11:32.326673,10,Friday,March,1,2024
45304,2024-06-26 16:29:23.326679,16,Wednesday,June,2,2024
45305,2024-01-08 01:01:19.326684,1,Monday,January,1,2024
45306,2024-02-28 16:46:09.326689,16,Wednesday,February,1,2024
45307,2024-07-31 12:14:58.326695,12,Wednesday,July,3,2024
45308,2024-05-28 01:29:23.326700,1,Tuesday,May,2,2024
45309,2024-06-03 15:10:35.326705,15,Monday,June,2,2024
45310,2023-12-17 16:59:38.326711,16,Sunday,December,4,2023
45311,2024-08-25 17:08:17.326716,17,Sunday,August,3,2024
45312,2024-07-19 20:03:33.326721,20,Friday,July,3,2024
45313,2024-08-09 17:40:36.326727,17,Friday,August,3,2024
45314,2023-09-18 17:58:51.326733,17,Monday,September,3,2023
45315,2024-03-21 19:38:46.326738,19,Thursday,March,1,2024
45316,2023-10-03 01:00:36.326743,1,Tuesday,October,4,2023
45317,2024-09-03 12:13:19.326749,12,Tuesday,September,3,2024
45318,2023-11-23 04:16:05.326759,4,Thursday,November,4,2023
45319,2024-05-05 07:19:53.326764,7,Sunday,May,2,2024
45320,2023-11-20 02:11:01.326770,2,Monday,November,4,2023
45321,2024-06-08 19:34:24.326775,19,Saturday,June,2,2024
45322,2024-02-12 19:35:48.326781,19,Monday,February,1,2024
45323,2024-06-23 10:29:25.326786,10,Sunday,June,2,2024
45324,2024-08-26 23:06:54.326792,23,Monday,August,3,2024
45325,2024-02-01 04:31:07.326797,4,Thursday,February,1,2024
45326,2024-01-29 22:35:14.326802,22,Monday,January,1,2024
45327,2024-04-10 19:16:43.326807,19,Wednesday,April,2,2024
45328,2023-09-26 02:16:59.326812,2,Tuesday,September,3,2023
45329,2023-09-08 04:04:42.326836,4,Friday,September,3,2023
45330,2024-01-18 14:36:18.326841,14,Thursday,January,1,2024
45331,2024-08-10 19:22:52.326848,19,Saturday,August,3,2024
45332,2024-03-12 17:15:58.326853,17,Tuesday,March,1,2024
45333,2024-06-13 08:05:38.326859,8,Thursday,June,2,2024
45334,2024-06-07 01:33:38.326864,1,Friday,June,2,2024
45335,2024-06-29 00:50:22.326869,0,Saturday,June,2,2024
45336,2024-04-24 16:57:08.326874,16,Wednesday,April,2,2024
45337,2024-07-12 10:52:19.326879,10,Friday,July,3,2024
45338,2024-06-21 01:55:10.326884,1,Friday,June,2,2024
